guidance,conjunto,requested_bin,requested_centre,seed_row,seed_smiles,seed_value,generated,valid,generated_value,obtained_delta,is_copy
1.0,Lipophilicity,10,0.007009983062744141,65,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,3.4780000000000024,CC1CCC(C)(OC(=O)C(N)c2ccc(F)cc2)C(C)C1,True,3.5835000000000026,0.10550000000000015,False
1.0,Lipophilicity,10,0.007009983062744141,66,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,4.408900000000004,CCn1c2ccccc2c2cc(NC(=O)CC(C)C)ccc21,True,4.799000000000004,0.39010000000000034,False
1.0,Lipophilicity,10,0.007009983062744141,67,N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,1.5106799999999998,N#Cc1c(N)nc(N2CCOCC2)nc1Nc1ccccc1F,True,1.6497799999999998,0.1391,False
1.0,Lipophilicity,10,0.007009983062744141,68,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,2.3689,CC(=O)NCCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,True,2.0302999999999995,-0.33860000000000046,False
1.0,Lipophilicity,10,0.007009983062744141,69,CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,3.221700000000001,NC1=NC=CC=CC(CCc2ccccc2F)CC(=O)NC1,True,2.3215000000000003,-0.9002000000000008,False
1.0,Lipophilicity,10,0.007009983062744141,70,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCOC4)nc32)[C@H](O)[C@@H]1O,-0.7846999999999997,CN1C=C(N)N=CN(C=NCC2=CC(O)CCOC2)NC1,True,-0.7822999999999987,0.002400000000001068,False
1.0,Lipophilicity,10,0.007009983062744141,71,CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.5337000000000014,Cc1[nH]c2nc(SCc3ccccc3)nc(NCCC(N)=O)nc1-2,True,2.192519999999999,-1.3411800000000023,False
1.0,Lipophilicity,10,0.007009983062744141,72,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,2.7745000000000006,Cc1ccccc1CNC=NC(=CN=CN)NC=NC(=N)c1ccccc1,True,2.5422900000000004,-0.23221000000000025,False
1.0,Lipophilicity,10,0.007009983062744141,73,C[C@H](Nc1ncc(F)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1,2.2505999999999995,C=C(C=C(C)Nc1nccc(C(F)(F)F)n1)Nc1cc[nH]n1,True,3.1599999999999993,0.9093999999999998,False
1.0,Lipophilicity,10,0.007009983062744141,74,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,2.770200000000001,Cc1nncccc(N2CCC(O)(c3cc(F)cc(F)c3)CC2)n[nH]1,True,2.39872,-0.3714800000000009,False
1.0,Lipophilicity,10,0.007009983062744141,75,CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2OC)ccc(C(C)=O)c1O,3.3150000000000017,CCCOC1(OCc2nn[nH]n2)C=C(C)C=CC(C)=CC=CC(=O)C1,True,2.817000000000001,-0.49800000000000066,False
1.0,Lipophilicity,10,0.007009983062744141,76,CC(=O)Nc1cc2c(ccn2-c2cc(NC3CC3)n3ncc(C#N)c3n2)cc1C,3.386000000000002,CC(=O)NC=C1C=CC=NC(NC2CC2c2ccc(C#CC#N)cc2)=CN1,True,2.01378,-1.3722200000000018,False
1.0,Lipophilicity,10,0.007009983062744141,77,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,3.9614400000000014,C=CN=CC=CC=CC(C)=CN1C(=CC(=CC)C(N)=O)c2ccccc21,True,4.509600000000003,0.548160000000002,False
1.0,Lipophilicity,10,0.007009983062744141,78,FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,4.887300000000004,Fc1ccc(Cl)c2c1C(COCc1ccccc1)NCC2C(F)(F)F,True,4.986100000000004,0.09879999999999978,False
1.0,Lipophilicity,10,0.007009983062744141,79,CNC(=O)C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.9025000000000016,CC(=O)NCc1ccc(Nc2nc(-c3ccccc3)nc(C3CC3)n2)nc1,True,3.1907000000000014,-0.7118000000000002,False
1.0,Lipophilicity,10,0.007009983062744141,80,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.5109000000000004,COc1ccc(F)cc1NC1CCN(c2c(C(N)=O)nnc3ccccc23)C1,True,2.5672000000000006,0.05630000000000024,False
1.0,Lipophilicity,10,0.007009983062744141,81,O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,4.363300000000003,CC1CC(NC(CCO)C(C)C(=O)N2CCC(Oc3ccccc3)CC2)CO1,True,2.2104999999999997,-2.1528000000000036,False
1.0,Lipophilicity,10,0.007009983062744141,82,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,3.358100000000002,COC=CC=C(CC#N)OC1CCN(C(=O)c2ccc(F)c(Cl)c2)CC1C,True,4.303980000000004,0.9458800000000016,False
1.0,Lipophilicity,10,0.007009983062744141,83,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccn1,4.483200000000004,O=C(Nc1cccc(O)c1)c1cccc(OCC2CCC3CCCN3C2)c1,True,3.897700000000003,-0.5855000000000006,False
1.0,Lipophilicity,10,0.007009983062744141,84,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,4.152020000000003,C=CC=C1Cn2c(=O)[nH]c3cc(cnc32)C(=O)N(C)CC(=CC=CC)[SH]1C=N,True,2.9483700000000006,-1.2036500000000023,False
1.0,Lipophilicity,10,0.007009983062744141,85,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1,3.2631200000000016,C#CC(=CC=CC)OCC1CCN(C(=O)c2c[nH]c(=O)c3ccccc23)C1,True,3.1000000000000014,-0.16312000000000015,False
1.0,Lipophilicity,10,0.007009983062744141,86,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1,4.800000000000003,CC(F)(F)CCSC1=CC(=CCNCCCC2=NC(=O)NC2=O)C=C1,True,3.2056000000000013,-1.594400000000002,False
1.0,Lipophilicity,10,0.007009983062744141,87,COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F,3.4674000000000023,COCC(C(=O)N(Cc1ccccc1F)C(C)C)c1coc2cccc(F)c12,True,4.878200000000005,1.4108000000000027,False
1.0,Lipophilicity,10,0.007009983062744141,88,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,3.9312000000000022,CC(NC(=O)CNC1=CC=C(F)C=Cc2cnccc21)C(F)(F)F,True,2.9593000000000016,-0.9719000000000007,False
1.0,Lipophilicity,10,0.007009983062744141,89,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,8.833200000000007,CC(CSc1ccc(S(C)(=O)=O)cc1)N1CCN(c2ccccc2)CC1,True,3.3929000000000027,-5.440300000000004,False
1.0,ESOL,14,0.34654998779296875,0,ICI,1.8139,CC(C)NC(=O)N(CC=C(F)C(F)CC=C(F)C#CCF)CC(C)(C)C,True,4.860400000000004,3.0465000000000035,False
1.0,ESOL,14,0.34654998779296875,1,C=CC(C)C,1.8284,CC(C)CC(CC(C)C)N(CC(F)(F)F)CC(F)(F)F,True,4.873800000000005,3.0454000000000043,False
1.0,ESOL,14,0.34654998779296875,2,CCCCCCl,2.415400000000001,CCCCC(CC)C(CC)CC(C)C(CC)N(CC)C(=O)C(C)(C)C,True,6.928400000000009,4.513000000000008,False
1.0,ESOL,14,0.34654998779296875,3,C=CCCC=C,2.1386000000000003,CCCCC1SC=C(Br)C=C1C,True,4.474600000000003,2.336000000000003,False
1.0,ESOL,14,0.34654998779296875,4,O=Cc1ccco1,1.0920999999999998,O=C(c1ccc(Br)cc1)c1ccco1,True,3.2731000000000012,2.1810000000000014,False
1.0,ESOL,14,0.34654998779296875,5,CCCOCCC,1.823,CCCCOCC(C)CSc1ccc(Cl)c(C)n1,True,4.588320000000005,2.765320000000005,False
1.0,ESOL,14,0.34654998779296875,6,Nc1ccccc1O,0.9743999999999999,COc1ccccc1-c1cc(N)c(C)cc1O,True,2.9584200000000007,1.9840200000000008,False
1.0,ESOL,14,0.34654998779296875,7,CCc1ccccn1,1.644,COc1cc(N)ccc1-c1cccc(C)n1,True,2.647820000000001,1.0038200000000013,False
1.0,ESOL,14,0.34654998779296875,8,O=c1cc[nH]c(=O)[nH]1,-0.9368000000000001,CSC=Cc1cc2cc[nH]c(=O)c2s1,True,2.9233000000000002,3.8601,False
1.0,ESOL,14,0.34654998779296875,9,CN(C)c1ccccc1,1.7526,C#Cc1cccc(-c2cccc([SH](C)C)c2)c1,True,3.954600000000003,2.2020000000000026,False
1.0,ESOL,14,0.34654998779296875,10,Cn1ccc(=O)[nH]c1=O,-0.9264000000000001,CC(O)CCSc1ccc2c(c1)NC(C)C2=O,True,2.5463000000000005,3.4727000000000006,False
1.0,ESOL,14,0.34654998779296875,11,C1CCC2CCCCC2C1,3.3668000000000022,FC(F)(F)C=C(C=CBr)OCCC1CC2CCC1C2,True,5.1841000000000035,1.8173000000000012,False
1.0,ESOL,14,0.34654998779296875,12,Cc1ccccc1C(C)C,3.118420000000002,Cc1cccc(C)c1-c1ccccc1C(C)C(C)C,True,5.7299400000000045,2.6115200000000023,False
1.0,ESOL,14,0.34654998779296875,13,Brc1ccc2ccccc2c1,3.6023000000000014,CCc1ccc2ccccc2c1Br,True,4.164700000000002,0.5624000000000002,False
1.0,ESOL,14,0.34654998779296875,14,CC12CCC(CC1)C(C)(C)O2,2.7441000000000013,CCC(C)CCC1(C#N)CCCC(C)C1,True,4.532780000000004,1.788680000000003,False
1.0,ESOL,14,0.34654998779296875,15,CC1=CC(=O)c2ccccc2C1=O,2.0119000000000002,C=C(Br)C1=CC(=O)c2ccccc2C1C,True,3.8214000000000015,1.8095000000000012,False
1.0,ESOL,14,0.34654998779296875,16,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.5170199999999998,COc1cc(F)c(NC(=O)C(C)C(C)=O)c(C)c1OC,True,2.31492,0.7979,False
1.0,ESOL,14,0.34654998779296875,17,Cc1cccc2c1Cc1ccccc1-2,3.566220000000002,Cc1ccccc1Cc1cc(Cl)ccc1C,True,4.547640000000003,0.9814200000000008,False
1.0,ESOL,14,0.34654998779296875,18,Nc1cnn(-c2ccccc2)c(=O)c1Br,1.5772000000000002,Cc1c(N)cnn1C(=O)c1ccccc1Br,True,2.2247200000000005,0.6475200000000003,False
1.0,ESOL,14,0.34654998779296875,19,Cc1cccc2c1ccc1ccccc12,4.301420000000003,COC1=CC=C=c2ccccc2=C(C)CC=C1C,True,2.6731000000000007,-1.6283200000000022,False
1.0,ESOL,14,0.34654998779296875,20,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,1.6708799999999997,CC(C)C(C)Nc1nc(N)c(CC#N)c(Br)n1,True,2.3437800000000006,0.6729000000000009,False
1.0,ESOL,14,0.34654998779296875,21,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,1.6835999999999995,CC(C)OC(=O)C(NC(=O)C(Cl)Cl)C(C)C,True,1.8824999999999998,0.1989000000000003,False
1.0,ESOL,14,0.34654998779296875,22,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.1887000000000016,Cc1nc(C(=O)OC(C)C)nn1CC(F)(F)C(F)F,True,2.05212,-1.1365800000000017,False
1.0,ESOL,14,0.34654998779296875,23,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.1218000000000004,CCC(C)(C)S(=O)(=O)C(OCCC(C)C)C(=O)OC,True,2.1516,0.029799999999999827,False
1.0,ESOL,14,0.34654998779296875,24,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.763040000000005,CC=CC=C1C=C(OC)c2cc3ccccc3cc2C=C1Cl,True,5.922900000000004,0.15985999999999922,False
1.0,ESOL,14,0.34654998779296875,25,CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,2.817140000000001,Cc1cc(C)c(C(=O)NC=Cc2ccncc2Br)cn1,True,3.2566400000000018,0.43950000000000067,False
1.0,ESOL,14,0.34654998779296875,26,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,3.6038000000000023,COc1cccc(Oc2ccc(C(=O)N(C)C)cc2)c1,True,3.189300000000002,-0.4145000000000003,False
1.0,ESOL,14,0.34654998779296875,27,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,4.515300000000004,COC(=O)NC1CC23CCCC2CC1C1CCC=CC1C(C)(C)C3,True,4.919800000000005,0.4045000000000005,False
1.0,ESOL,14,0.34654998779296875,28,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,5.279700000000005,COC(C=CC(C)=O)C1(C)CC2CC3CC(CCCC3(C)C)C2C1C,True,5.661400000000007,0.38170000000000126,False
1.0,ESOL,14,0.34654998779296875,29,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,2.218100000000003,CC(C)C(C)OC(C(C)C)C1CC(O)C(O)COC2CC(O)CCC21C,True,2.7501000000000007,0.5319999999999978,False
1.0,FreeSolv,14,0.34654998779296875,30,CO,-0.3915,CCOCCCOCc1sccc1CC#N,True,2.7573800000000013,3.1488800000000015,False
1.0,FreeSolv,14,0.34654998779296875,31,CCCC,1.8064,CCCCCCNC[SH]1C(C)=CC(Br)=C1OCCC,True,5.023000000000005,3.216600000000005,False
1.0,FreeSolv,14,0.34654998779296875,32,C#CCC,1.0295999999999998,CC(=O)C(C)CCNCCc1cc(Cl)cc(Br)c1,True,3.8498000000000028,2.820200000000003,False
1.0,FreeSolv,14,0.34654998779296875,33,CN(C)C,0.17779999999999996,C#CCN(CCCC)Cc1cccs1,True,2.9834000000000014,2.8056000000000014,False
1.0,FreeSolv,14,0.34654998779296875,34,C=CC(=C)C,1.7485,CC1SC=C(Cl)C(Cl)=C1Cl,True,3.8911000000000007,2.1426000000000007,False
1.0,FreeSolv,14,0.34654998779296875,35,CCCCO,0.7787999999999999,CCC(C)CC(=O)NC(C)CNC(CC)COCCC(C)NC,True,2.310100000000001,1.5313000000000012,False
1.0,FreeSolv,14,0.34654998779296875,36,CCC(O)CC,1.1673,CCC(SCC#N)C(=O)N(C(C)C)C(C)(C)C,True,3.0572800000000013,1.8899800000000013,False
1.0,FreeSolv,14,0.34654998779296875,37,CCCOC=O,0.5694,CCOC(C)COC=C(C)C=CC(=CBr)SC,True,4.487300000000005,3.917900000000005,False
1.0,FreeSolv,14,0.34654998779296875,38,C1CCOCC1,1.1869,CCOC(=O)C(C)Sc1cc(Br)c(C2CCCCCO2)o1,True,4.717500000000004,3.5306000000000037,False
1.0,FreeSolv,14,0.34654998779296875,39,C1=CC=CCC=C1,2.0587,CCC=C(C=C1CCC(C)C1)CCc1cccnc1,True,5.097000000000005,3.038300000000005,False
1.0,FreeSolv,14,0.34654998779296875,40,CCCC(=O)OC,0.9595,CCC(C)N(CC)C(=O)NC=C1CC=C(Br)C(F)=C1F,True,4.533400000000004,3.5739000000000036,False
1.0,FreeSolv,14,0.34654998779296875,41,CC(=O)OC(C)C,0.9579,CC(=O)C(C)CCc1ccc(Br)c(Cl)c1,True,4.260200000000004,3.302300000000004,False
1.0,FreeSolv,14,0.34654998779296875,42,CCCCCCC,2.976700000000002,CC=CC(C=CSC(C)CCCCC)NCC(C)C(C)C,True,6.0285000000000055,3.0518000000000036,False
1.0,FreeSolv,14,0.34654998779296875,43,CCCCO[N+](=O)[O-],0.9948,CCCOC(C=NCSC)CCC(=O)C(C)C,True,3.178200000000002,2.183400000000002,False
1.0,FreeSolv,14,0.34654998779296875,44,Cc1ccccc1C,2.30344,CCc1ccccc1-c1ccccc1CC(F)(F)F,True,5.020800000000003,2.717360000000003,False
1.0,FreeSolv,14,0.34654998779296875,45,Oc1ccccc1Cl,2.0456000000000003,Oc1cccc(Br)c1-c1ccccc1Cl,True,4.475100000000002,2.4295000000000018,False
1.0,FreeSolv,14,0.34654998779296875,46,Oc1ccc(Cl)cc1,2.0456,Cc1ccc(COc2ccc(Br)cc2)c(C)c1,True,4.644940000000004,2.5993400000000038,False
1.0,FreeSolv,14,0.34654998779296875,47,COc1cccc(O)c1,1.4007999999999998,COc1cccc(Oc2ccc(Br)cc2OC)c1,True,4.258600000000003,2.8578000000000032,False
1.0,FreeSolv,14,0.34654998779296875,48,Cc1cccc(C)c1O,2.00904,CCc1cc(O)ccc1-c1c(C)cc(C)cc1C,True,4.546860000000003,2.537820000000003,False
1.0,FreeSolv,14,0.34654998779296875,49,O=Cc1ccc(O)cc1,1.2047,Cc1cc(C)c(C(=O)c2ccccc2)c(O)c1C,True,3.548460000000002,2.3437600000000023,False
1.0,FreeSolv,14,0.34654998779296875,50,c1ccc2c(c1)CCC2,2.1753,NC1=CC=CC2Cc3c(Br)cccc3C12,True,3.1174000000000017,0.9421000000000017,False
1.0,FreeSolv,14,0.34654998779296875,51,O=[N+]([O-])c1cccc(O)c1,1.3004,N#Cc1ccc(SC(F)F)c(F)c1-c1ccc(O)c(F)c1,True,4.523780000000002,3.2233800000000024,False
1.0,FreeSolv,14,0.34654998779296875,52,COC(=O)c1ccccc1,1.4732,COC(=O)Nc1cccc(C2CC(C)=CC=C2SC)c1,True,4.545400000000003,3.072200000000003,False
1.0,FreeSolv,14,0.34654998779296875,53,CC(C)=CCC/C(C)=C\CO,2.6714000000000016,CC(C#N)Sc1cc(Cl)c(C(C)C)cc1Cl,True,5.120980000000003,2.4495800000000014,False
1.0,FreeSolv,14,0.34654998779296875,54,CCCCCCc1ccccc1,3.809400000000003,Cc1ccccc1CCCCc1cccc(CC(C)C)c1,True,5.758920000000005,1.9495200000000024,False
1.0,FreeSolv,14,0.34654998779296875,55,c1cc2c3c(cccc3c1)CC2,2.9384000000000006,CSC1=C2C(=O)c3ccccc3C2C=C(N)C=C1C,True,3.3861000000000017,0.4477000000000011,False
1.0,FreeSolv,14,0.34654998779296875,56,CCCCOC(=O)c1ccc(O)cc1,2.349100000000001,CCCCOC(=O)c1ccc(Br)cc1,True,3.4060000000000024,1.0569000000000015,False
1.0,FreeSolv,14,0.34654998779296875,57,CNC(=O)Oc1cccc2ccccc12,2.5580000000000007,COC(=O)N(C)Cc1cccc2cccc(Br)c12,True,3.800500000000003,1.2425000000000024,False
1.0,FreeSolv,14,0.34654998779296875,58,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,6.198200000000001,C=CCc1ccc(Cl)c(Cl)c1C=CC(F)(F)F,True,5.297400000000002,-0.9007999999999985,False
1.0,FreeSolv,14,0.34654998779296875,59,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.148200000000004,CC(C)OC(=O)c1cc(Cl)ccc1CN(C)CC(=O)C1CC1,True,3.3161000000000023,-0.8321000000000014,False
1.0,Lipophilicity,14,0.34654998779296875,60,CCCC1CCCCC(N)=N1,2.0863,CCC1CCCCC12N=CC(Br)=CN2,True,3.193200000000002,1.1069000000000018,False
1.0,Lipophilicity,14,0.34654998779296875,61,O=c1c2ccccc2[se]n1-c1ccccc1,2.0477,NC=C1C=C(N2Cc3ccccc3C=N2)OC=C1Cl,True,2.6305000000000014,0.5828000000000015,False
1.0,Lipophilicity,14,0.34654998779296875,62,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.4230200000000002,C#CCn1cc(C(=O)OC)c(=O)c2cc(Br)cnc21,True,1.5788,0.1557799999999998,False
1.0,Lipophilicity,14,0.34654998779296875,63,O=C1Nc2ccccc2B(O)N1c1ccccc1,1.4262,COCCSc1ccccc1-n1c(=O)[nH]c2ccccc21,True,3.0573000000000006,1.6311000000000007,False
1.0,Lipophilicity,14,0.34654998779296875,64,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,2.841800000000001,CCC(CC)N(C)C(=O)c1cc2ccc(C)cc2oc1=O,True,3.362020000000002,0.520220000000001,False
1.0,Lipophilicity,14,0.34654998779296875,65,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,3.4780000000000024,Cc1ccc(CC(=O)OC(C)CCC(C)(C)CO)cc1,True,3.267920000000002,-0.2100800000000005,False
1.0,Lipophilicity,14,0.34654998779296875,66,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,4.408900000000004,CCCCNC(=O)c1ccccc1-c1ccccc1NC(C)C,True,4.703800000000004,0.29490000000000016,False
1.0,Lipophilicity,14,0.34654998779296875,67,N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,1.5106799999999998,C=CCn1c(Nc2ccc(C#N)cc2)nc(N2CCOCC2)c1N,True,2.1031799999999996,0.5924999999999998,False
1.0,Lipophilicity,14,0.34654998779296875,68,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,2.3689,COCC(=O)NCCC1(C)C=NC(C2=CC=C(C)S2=N)O1,True,1.50687,-0.8620300000000001,False
1.0,Lipophilicity,14,0.34654998779296875,69,CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,3.221700000000001,Cc1c(C#N)cccc1C1CC(=O)NC(C)C1CC1C=CC=CC1,True,3.9973000000000027,0.7756000000000016,False
1.0,Lipophilicity,14,0.34654998779296875,70,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCOC4)nc32)[C@H](O)[C@@H]1O,-0.7846999999999997,C=NCC1CC(O)COC1CCOC(NC=O)c1c(C)ncn1C,True,0.3464200000000006,1.1311200000000003,False
1.0,Lipophilicity,14,0.34654998779296875,71,CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.5337000000000014,CCCCNc1nc(CO)nc2sc(SCc3ccccc3)nc12,True,4.082900000000002,0.5492000000000008,False
1.0,Lipophilicity,14,0.34654998779296875,72,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,2.7745000000000006,Cc1ccccc1CNc1nc(N)nc2[nH]c(NCc3ccccc3)nc12,True,3.467720000000001,0.6932200000000002,False
1.0,Lipophilicity,14,0.34654998779296875,73,C[C@H](Nc1ncc(F)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1,2.2505999999999995,Cc1ccc(Nc2n[nH]c(C(C)Nc3nccc(C(F)F)n3)n2)nc1,True,3.152420000000001,0.9018200000000016,False
1.0,Lipophilicity,14,0.34654998779296875,74,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,2.770200000000001,Cc1nncccc(N2CCC(O)(c3ccc(F)c(Cl)c3)CC2)n[nH]1,True,2.9130200000000004,0.1428199999999995,False
1.0,Lipophilicity,14,0.34654998779296875,75,CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2OC)ccc(C(C)=O)c1O,3.3150000000000017,C=Cc1cc(-c2nnnn2C)ccc1NCC1CCCC=CC=C1OC,True,3.8186000000000027,0.5036000000000009,False
1.0,Lipophilicity,14,0.34654998779296875,76,CC(=O)Nc1cc2c(ccn2-c2cc(NC3CC3)n3ncc(C#N)c3n2)cc1C,3.386000000000002,N#CC1=C2CC=NN3C4=CC=CC=C(C=NC123)NC(=O)C1CC41,True,1.38228,-2.003720000000002,False
1.0,Lipophilicity,14,0.34654998779296875,77,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,3.9614400000000014,CC1=C(C)N(Cc2ccccc2O)C2=CC(=C1C(N)=O)c1ccncc12,True,3.1903000000000015,-0.7711399999999999,False
1.0,Lipophilicity,14,0.34654998779296875,78,FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,4.887300000000004,CC(C)c1ccc(Cl)cc1OCCN1CCC(NC(C)c2ccccc2)C1,True,5.267300000000005,0.3800000000000008,False
1.0,Lipophilicity,14,0.34654998779296875,79,CNC(=O)C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.9025000000000016,C=NC1=CC=CC(C)(C)C(n2ccc(C#N)n2)N=C(C2CC2)N=CNC1,True,2.8602800000000013,-1.0422200000000004,False
1.0,Lipophilicity,14,0.34654998779296875,80,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.5109000000000004,CCOc1ccccc1NC1CCN(c2c(C(N)=O)nnc3ccccc23)C1,True,2.818200000000001,0.3073000000000006,False
1.0,Lipophilicity,14,0.34654998779296875,81,O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,4.363300000000003,CC=CC=C1CC2CC(OCc3ccccc3Cl)C2OCCNC(C)C1=O,True,4.083700000000003,-0.2796000000000003,False
1.0,Lipophilicity,14,0.34654998779296875,82,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,3.358100000000002,COc1ccccc1OCCCNC1CCC1NC(=O)c1ccccc1Cl,True,3.6681000000000017,0.3099999999999996,False
1.0,Lipophilicity,14,0.34654998779296875,83,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccn1,4.483200000000004,Cc1ccc(NC(=O)c2ccccc2O)cc1OCCC(C)c1ccccn1,True,4.920520000000004,0.4373200000000006,False
1.0,Lipophilicity,14,0.34654998779296875,84,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,4.152020000000003,C=C1Nc2nccc(C(=O)N(CCC)Cc3ccccc3C#N)c2N=C1CCC,True,4.817480000000004,0.6654600000000013,False
1.0,Lipophilicity,14,0.34654998779296875,85,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1,3.2631200000000016,CC(Oc1ccccc1)C1CCN(C(=O)c2c[nH]c3c(Cl)cccc23)CC1,True,5.1410000000000045,1.8778800000000029,False
1.0,Lipophilicity,14,0.34654998779296875,86,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1,4.800000000000003,O=CNC(CNCC(O)c1ccccc1)=C(Cl)C=CSC1CC1,True,2.915300000000001,-1.8847000000000023,False
1.0,Lipophilicity,14,0.34654998779296875,87,COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F,3.4674000000000023,CCOc1ccccc1N(C(C)=O)C(C=C(C)OC)c1cccc(C)c1,True,5.038120000000005,1.5707200000000023,False
